2018-03-18 00:49:23,140 INFO     EPOCH 9 ..............................................
2018-03-18 00:50:50,281 INFO     Validation loss = 0.02702, Validation acc = 0.99247, Validation precision =0.17749, Validation recall = 0.93182, Validataion auc = 1.0
2018-03-18 00:50:56,452 INFO     EPOCH 159 ..............................................
2018-03-18 00:50:56,453 INFO     Training loss = 0.01962, Training acc = 0.99534, Training precision =0.27093, Training recall = 0.99252, Training auc = 1.0
2018-03-18 00:50:56,453 INFO     Validation loss = 0.01942, Validation acc = 0.99559, Validation precision =0.26531, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:02,960 INFO     EPOCH 169 ..............................................
2018-03-18 00:51:02,960 INFO     Training loss = 0.01563, Training acc = 0.99657, Training precision =0.33558, Training recall = 0.99252, Training auc = 1.0
2018-03-18 00:51:02,960 INFO     Validation loss = 0.01578, Validation acc = 0.99653, Validation precision =0.31707, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:09,267 INFO     EPOCH 179 ..............................................
2018-03-18 00:51:09,268 INFO     Training loss = 0.01989, Training acc = 0.99629, Training precision =0.3184, Training recall = 0.99252, Training auc = 1.0
2018-03-18 00:51:09,268 INFO     Validation loss = 0.02377, Validation acc = 0.99575, Validation precision =0.27273, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:15,423 INFO     EPOCH 189 ..............................................
2018-03-18 00:51:15,423 INFO     Training loss = 0.01513, Training acc = 0.99671, Training precision =0.34489, Training recall = 0.99252, Training auc = 1.0
2018-03-18 00:51:15,423 INFO     Validation loss = 0.01868, Validation acc = 0.99614, Validation precision =0.29008, Validation recall = 0.86364, Validataion auc = 1.0
2018-03-18 00:51:21,750 INFO     EPOCH 199 ..............................................
2018-03-18 00:51:21,750 INFO     Training loss = 0.016, Training acc = 0.99611, Training precision =0.3084, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:51:21,750 INFO     Validation loss = 0.01866, Validation acc = 0.99586, Validation precision =0.27857, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:28,048 INFO     EPOCH 209 ..............................................
2018-03-18 00:51:28,048 INFO     Training loss = 0.01354, Training acc = 0.9972, Training precision =0.38241, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:51:28,048 INFO     Validation loss = 0.01495, Validation acc = 0.99704, Validation precision =0.35455, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:34,281 INFO     EPOCH 219 ..............................................
2018-03-18 00:51:34,281 INFO     Training loss = 0.01365, Training acc = 0.9969, Training precision =0.35914, Training recall = 0.99501, Training auc = 1.0
2018-03-18 00:51:34,282 INFO     Validation loss = 0.01545, Validation acc = 0.99672, Validation precision =0.33333, Validation recall = 0.90909, Validataion auc = 1.0
2018-03-18 00:51:40,673 INFO     EPOCH 229 ..............................................
2018-03-18 00:51:40,673 INFO     Training loss = 0.01231, Training acc = 0.99737, Training precision =0.39781, Training recall = 0.99501, Training auc = 1.0
2018-03-18 00:51:40,673 INFO     Validation loss = 0.01509, Validation acc = 0.99676, Validation precision =0.33333, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:46,888 INFO     EPOCH 239 ..............................................
2018-03-18 00:51:46,888 INFO     Training loss = 0.01376, Training acc = 0.99672, Training precision =0.34632, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:51:46,888 INFO     Validation loss = 0.01701, Validation acc = 0.99614, Validation precision =0.29323, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:53,139 INFO     EPOCH 249 ..............................................
2018-03-18 00:51:53,139 INFO     Training loss = 0.01135, Training acc = 0.99785, Training precision =0.44645, Training recall = 0.98753, Training auc = 1.0
2018-03-18 00:51:53,139 INFO     Validation loss = 0.01311, Validation acc = 0.99754, Validation precision =0.40206, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:51:59,363 INFO     EPOCH 259 ..............................................
2018-03-18 00:51:59,364 INFO     Training loss = 0.01266, Training acc = 0.99743, Training precision =0.40363, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:51:59,364 INFO     Validation loss = 0.01711, Validation acc = 0.99657, Validation precision =0.31967, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:05,740 INFO     EPOCH 269 ..............................................
2018-03-18 00:52:05,740 INFO     Training loss = 0.01096, Training acc = 0.99769, Training precision =0.42857, Training recall = 0.99501, Training auc = 1.0
2018-03-18 00:52:05,740 INFO     Validation loss = 0.01457, Validation acc = 0.99719, Validation precision =0.36792, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:12,184 INFO     EPOCH 279 ..............................................
2018-03-18 00:52:12,184 INFO     Training loss = 0.01019, Training acc = 0.99807, Training precision =0.47393, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:52:12,184 INFO     Validation loss = 0.01502, Validation acc = 0.99746, Validation precision =0.39394, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:18,447 INFO     EPOCH 289 ..............................................
2018-03-18 00:52:18,447 INFO     Training loss = 0.01015, Training acc = 0.99788, Training precision =0.44994, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:52:18,447 INFO     Validation loss = 0.01417, Validation acc = 0.99723, Validation precision =0.37143, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:24,810 INFO     EPOCH 299 ..............................................
2018-03-18 00:52:24,811 INFO     Training loss = 0.0117, Training acc = 0.99762, Training precision =0.42222, Training recall = 0.99501, Training auc = 1.0
2018-03-18 00:52:24,811 INFO     Validation loss = 0.01532, Validation acc = 0.99715, Validation precision =0.36697, Validation recall = 0.90909, Validataion auc = 1.0
2018-03-18 00:52:31,199 INFO     EPOCH 309 ..............................................
2018-03-18 00:52:31,199 INFO     Training loss = 0.00991, Training acc = 0.99785, Training precision =0.44705, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:52:31,199 INFO     Validation loss = 0.01339, Validation acc = 0.99743, Validation precision =0.39, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:37,735 INFO     EPOCH 319 ..............................................
2018-03-18 00:52:37,736 INFO     Training loss = 0.0093, Training acc = 0.99814, Training precision =0.48372, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:52:37,736 INFO     Validation loss = 0.01367, Validation acc = 0.99739, Validation precision =0.38614, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:44,541 INFO     EPOCH 329 ..............................................
2018-03-18 00:52:44,541 INFO     Training loss = 0.00891, Training acc = 0.99823, Training precision =0.49506, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:52:44,542 INFO     Validation loss = 0.01325, Validation acc = 0.99754, Validation precision =0.40206, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:50,986 INFO     EPOCH 339 ..............................................
2018-03-18 00:52:50,986 INFO     Training loss = 0.00878, Training acc = 0.99825, Training precision =0.49814, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:52:50,986 INFO     Validation loss = 0.01176, Validation acc = 0.9977, Validation precision =0.41935, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:52:57,623 INFO     EPOCH 349 ..............................................
2018-03-18 00:52:57,624 INFO     Training loss = 0.00898, Training acc = 0.99829, Training precision =0.50377, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:52:57,624 INFO     Validation loss = 0.01185, Validation acc = 0.9977, Validation precision =0.41935, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:04,065 INFO     EPOCH 359 ..............................................
2018-03-18 00:53:04,065 INFO     Training loss = 0.00896, Training acc = 0.99833, Training precision =0.51018, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:04,065 INFO     Validation loss = 0.01218, Validation acc = 0.99778, Validation precision =0.42857, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:10,431 INFO     EPOCH 369 ..............................................
2018-03-18 00:53:10,431 INFO     Training loss = 0.00839, Training acc = 0.99831, Training precision =0.50633, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:53:10,431 INFO     Validation loss = 0.01123, Validation acc = 0.99774, Validation precision =0.42391, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:16,771 INFO     EPOCH 379 ..............................................
2018-03-18 00:53:16,771 INFO     Training loss = 0.0082, Training acc = 0.99838, Training precision =0.51742, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:16,771 INFO     Validation loss = 0.01181, Validation acc = 0.9977, Validation precision =0.41935, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:23,411 INFO     EPOCH 389 ..............................................
2018-03-18 00:53:23,411 INFO     Training loss = 0.00809, Training acc = 0.99839, Training precision =0.51876, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:23,411 INFO     Validation loss = 0.0113, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:30,215 INFO     EPOCH 399 ..............................................
2018-03-18 00:53:30,215 INFO     Training loss = 0.00799, Training acc = 0.99843, Training precision =0.52487, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:30,215 INFO     Validation loss = 0.01085, Validation acc = 0.99793, Validation precision =0.44828, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:37,091 INFO     EPOCH 409 ..............................................
2018-03-18 00:53:37,091 INFO     Training loss = 0.00786, Training acc = 0.99845, Training precision =0.52833, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:37,092 INFO     Validation loss = 0.01132, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:43,840 INFO     EPOCH 419 ..............................................
2018-03-18 00:53:43,840 INFO     Training loss = 0.0077, Training acc = 0.99848, Training precision =0.53395, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:43,840 INFO     Validation loss = 0.01162, Validation acc = 0.9977, Validation precision =0.41935, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:50,319 INFO     EPOCH 429 ..............................................
2018-03-18 00:53:50,319 INFO     Training loss = 0.00766, Training acc = 0.99848, Training precision =0.53324, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:50,319 INFO     Validation loss = 0.01099, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:53:57,014 INFO     EPOCH 439 ..............................................
2018-03-18 00:53:57,014 INFO     Training loss = 0.0075, Training acc = 0.9985, Training precision =0.53753, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:53:57,014 INFO     Validation loss = 0.01154, Validation acc = 0.99774, Validation precision =0.42391, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:03,609 INFO     EPOCH 449 ..............................................
2018-03-18 00:54:03,609 INFO     Training loss = 0.00746, Training acc = 0.9985, Training precision =0.53753, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:54:03,609 INFO     Validation loss = 0.01151, Validation acc = 0.99782, Validation precision =0.43333, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:10,059 INFO     EPOCH 459 ..............................................
2018-03-18 00:54:10,060 INFO     Training loss = 0.00756, Training acc = 0.9985, Training precision =0.53691, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:54:10,060 INFO     Validation loss = 0.01207, Validation acc = 0.99774, Validation precision =0.42391, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:16,581 INFO     EPOCH 469 ..............................................
2018-03-18 00:54:16,582 INFO     Training loss = 0.00734, Training acc = 0.99853, Training precision =0.54189, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:54:16,582 INFO     Validation loss = 0.01165, Validation acc = 0.99778, Validation precision =0.42857, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:23,210 INFO     EPOCH 479 ..............................................
2018-03-18 00:54:23,210 INFO     Training loss = 0.00733, Training acc = 0.99853, Training precision =0.54263, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:54:23,210 INFO     Validation loss = 0.01122, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:29,715 INFO     EPOCH 489 ..............................................
2018-03-18 00:54:29,716 INFO     Training loss = 0.00723, Training acc = 0.99855, Training precision =0.54558, Training recall = 1.0, Training auc = 1.0
2018-03-18 00:54:29,716 INFO     Validation loss = 0.0113, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:36,279 INFO     EPOCH 499 ..............................................
2018-03-18 00:54:36,279 INFO     Training loss = 0.00718, Training acc = 0.99857, Training precision =0.54945, Training recall = 0.99751, Training auc = 1.0
2018-03-18 00:54:36,279 INFO     Validation loss = 0.01145, Validation acc = 0.99785, Validation precision =0.4382, Validation recall = 0.88636, Validataion auc = 1.0
2018-03-18 00:54:36,572 INFO     TESTING PERFORMANCE STATISTICS ..................................
2018-03-18 00:54:36,572 INFO     Test loss = 0.01299, Test acc = 0.99761, Test precision =0.40187, Test recall = 0.91489
2018-03-18 01:03:48,505 INFO     EPOCH 9 ..............................................
2018-03-18 01:03:48,506 INFO     Training loss = 0.01169, Training acc = 0.99691, Training precision =0.36004, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:03:48,506 INFO     Validation loss = 0.01444, Validation acc = 0.99688, Validation precision =0.33929, Validation recall = 0.86364, Validataion auc = 1.0
2018-03-18 01:03:54,566 INFO     EPOCH 19 ..............................................
2018-03-18 01:03:54,566 INFO     Training loss = 0.00679, Training acc = 0.99844, Training precision =0.52694, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:03:54,566 INFO     Validation loss = 0.01199, Validation acc = 0.99793, Validation precision =0.44578, Validation recall = 0.84091, Validataion auc = 1.0
2018-03-18 01:04:00,643 INFO     EPOCH 29 ..............................................
2018-03-18 01:04:00,644 INFO     Training loss = 0.00527, Training acc = 0.99895, Training precision =0.62364, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:04:00,644 INFO     Validation loss = 0.01083, Validation acc = 0.99828, Validation precision =0.5, Validation recall = 0.84091, Validataion auc = 1.0
2018-03-18 01:04:06,658 INFO     EPOCH 39 ..............................................
2018-03-18 01:04:06,659 INFO     Training loss = 0.00538, Training acc = 0.99898, Training precision =0.62992, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:04:06,659 INFO     Validation loss = 0.01264, Validation acc = 0.99801, Validation precision =0.45783, Validation recall = 0.86364, Validataion auc = 1.0
2018-03-18 01:04:12,716 INFO     EPOCH 49 ..............................................
2018-03-18 01:04:12,717 INFO     Training loss = 0.00372, Training acc = 0.99909, Training precision =0.65574, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:04:12,717 INFO     Validation loss = 0.00822, Validation acc = 0.9986, Validation precision =0.55882, Validation recall = 0.86364, Validataion auc = 1.0
2018-03-18 01:04:18,754 INFO     EPOCH 59 ..............................................
2018-03-18 01:04:18,754 INFO     Training loss = 0.00217, Training acc = 0.99953, Training precision =0.78895, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:04:18,755 INFO     Validation loss = 0.00879, Validation acc = 0.99879, Validation precision =0.60656, Validation recall = 0.84091, Validataion auc = 1.0
2018-03-18 01:04:24,797 INFO     EPOCH 69 ..............................................
2018-03-18 01:04:24,798 INFO     Training loss = 0.00122, Training acc = 0.99975, Training precision =0.87555, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:04:24,798 INFO     Validation loss = 0.00993, Validation acc = 0.99902, Validation precision =0.67273, Validation recall = 0.84091, Validataion auc = 1.0
2018-03-18 01:04:30,859 INFO     EPOCH 79 ..............................................
2018-03-18 01:04:30,860 INFO     Training loss = 0.00189, Training acc = 0.9996, Training precision =0.81174, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:04:30,860 INFO     Validation loss = 0.01044, Validation acc = 0.99867, Validation precision =0.58065, Validation recall = 0.81818, Validataion auc = 1.0
2018-03-18 01:04:36,903 INFO     EPOCH 89 ..............................................
2018-03-18 01:04:36,903 INFO     Training loss = 0.00084, Training acc = 0.99986, Training precision =0.92807, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:04:36,903 INFO     Validation loss = 0.01115, Validation acc = 0.99883, Validation precision =0.62069, Validation recall = 0.81818, Validataion auc = 1.0
2018-03-18 01:04:42,965 INFO     EPOCH 99 ..............................................
2018-03-18 01:04:42,965 INFO     Training loss = 0.00075, Training acc = 0.99986, Training precision =0.92593, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:04:42,965 INFO     Validation loss = 0.01117, Validation acc = 0.99887, Validation precision =0.63158, Validation recall = 0.81818, Validataion auc = 1.0
2018-03-18 01:04:49,210 INFO     EPOCH 109 ..............................................
2018-03-18 01:04:49,210 INFO     Training loss = 0.00069, Training acc = 0.99987, Training precision =0.93039, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:04:49,210 INFO     Validation loss = 0.01194, Validation acc = 0.99891, Validation precision =0.64815, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:04:55,474 INFO     EPOCH 119 ..............................................
2018-03-18 01:04:55,474 INFO     Training loss = 0.00151, Training acc = 0.99968, Training precision =0.84599, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:04:55,474 INFO     Validation loss = 0.01376, Validation acc = 0.99867, Validation precision =0.58333, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:05:01,976 INFO     EPOCH 129 ..............................................
2018-03-18 01:05:01,976 INFO     Training loss = 0.00045, Training acc = 0.99994, Training precision =0.96627, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:01,976 INFO     Validation loss = 0.01386, Validation acc = 0.99879, Validation precision =0.61818, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:05:08,355 INFO     EPOCH 139 ..............................................
2018-03-18 01:05:08,355 INFO     Training loss = 0.00041, Training acc = 0.99993, Training precision =0.96163, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:08,356 INFO     Validation loss = 0.01313, Validation acc = 0.99891, Validation precision =0.65385, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:05:14,529 INFO     EPOCH 149 ..............................................
2018-03-18 01:05:14,529 INFO     Training loss = 0.00092, Training acc = 0.99977, Training precision =0.88692, Training recall = 0.99751, Training auc = 1.0
2018-03-18 01:05:14,529 INFO     Validation loss = 0.01372, Validation acc = 0.99879, Validation precision =0.61404, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:05:20,711 INFO     EPOCH 159 ..............................................
2018-03-18 01:05:20,711 INFO     Training loss = 0.0003, Training acc = 0.99995, Training precision =0.97094, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:20,712 INFO     Validation loss = 0.01304, Validation acc = 0.99899, Validation precision =0.67308, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:05:26,884 INFO     EPOCH 169 ..............................................
2018-03-18 01:05:26,884 INFO     Training loss = 0.00026, Training acc = 0.99995, Training precision =0.9733, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:26,884 INFO     Validation loss = 0.01267, Validation acc = 0.99902, Validation precision =0.69388, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:05:33,146 INFO     EPOCH 179 ..............................................
2018-03-18 01:05:33,146 INFO     Training loss = 0.00027, Training acc = 0.99995, Training precision =0.9733, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:33,146 INFO     Validation loss = 0.0123, Validation acc = 0.99902, Validation precision =0.68627, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:05:39,351 INFO     EPOCH 189 ..............................................
2018-03-18 01:05:39,351 INFO     Training loss = 0.00034, Training acc = 0.99994, Training precision =0.96394, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:39,351 INFO     Validation loss = 0.01337, Validation acc = 0.99902, Validation precision =0.68627, Validation recall = 0.79545, Validataion auc = 1.0
2018-03-18 01:05:45,746 INFO     EPOCH 199 ..............................................
2018-03-18 01:05:45,746 INFO     Training loss = 0.00023, Training acc = 0.99996, Training precision =0.97567, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:45,746 INFO     Validation loss = 0.01355, Validation acc = 0.9991, Validation precision =0.7234, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:05:51,973 INFO     EPOCH 209 ..............................................
2018-03-18 01:05:51,973 INFO     Training loss = 0.00021, Training acc = 0.99996, Training precision =0.97567, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:51,973 INFO     Validation loss = 0.015, Validation acc = 0.99891, Validation precision =0.65385, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:05:58,204 INFO     EPOCH 219 ..............................................
2018-03-18 01:05:58,204 INFO     Training loss = 0.00026, Training acc = 0.99994, Training precision =0.9686, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:05:58,204 INFO     Validation loss = 0.01445, Validation acc = 0.99902, Validation precision =0.69388, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:06:04,617 INFO     EPOCH 229 ..............................................
2018-03-18 01:06:04,617 INFO     Training loss = 0.00016, Training acc = 0.99997, Training precision =0.98526, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:06:04,617 INFO     Validation loss = 0.01459, Validation acc = 0.99902, Validation precision =0.69388, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:06:10,842 INFO     EPOCH 239 ..............................................
2018-03-18 01:06:10,843 INFO     Training loss = 0.00015, Training acc = 0.99997, Training precision =0.98526, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:06:10,843 INFO     Validation loss = 0.01469, Validation acc = 0.99906, Validation precision =0.70833, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:06:17,049 INFO     EPOCH 249 ..............................................
2018-03-18 01:06:17,049 INFO     Training loss = 0.00015, Training acc = 0.99997, Training precision =0.98526, Training recall = 1.0, Training auc = 1.0
2018-03-18 01:06:17,049 INFO     Validation loss = 0.01522, Validation acc = 0.99906, Validation precision =0.70833, Validation recall = 0.77273, Validataion auc = 1.0
2018-03-18 01:06:23,301 INFO     EPOCH 259 ..............................................
2018-03-18 01:06:23,301 INFO     Training loss = 0.00013, Training acc = 0.99997, Training precision =0.98526, Training recall = 1.0, Training auc = 1.0
