2018-03-17 21:51:37,130 INFO     EPOCH 19 ..............................................
2018-03-17 21:54:49,024 INFO     Validation loss = 0.01193, Validation acc = 0.99945, Validation precision =0.89474, Validation recall = 0.77273
2018-03-17 21:55:04,484 INFO     EPOCH 279 ..............................................
2018-03-17 21:55:04,484 INFO     Training loss = 0.00114, Training acc = 0.99827, Training precision =1.0, Training recall = 0.00748
2018-03-17 21:55:04,484 INFO     Validation loss = 0.01323, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:55:19,574 INFO     EPOCH 299 ..............................................
2018-03-17 21:55:19,574 INFO     Training loss = 0.00089, Training acc = 0.99955, Training precision =0.97444, Training recall = 0.7606
2018-03-17 21:55:19,575 INFO     Validation loss = 0.0116, Validation acc = 0.99934, Validation precision =0.86486, Validation recall = 0.72727
2018-03-17 21:55:34,886 INFO     EPOCH 319 ..............................................
2018-03-17 21:55:34,886 INFO     Training loss = 0.00074, Training acc = 0.99826, Training precision =0.0, Training recall = 0.0
2018-03-17 21:55:34,886 INFO     Validation loss = 0.01197, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:55:49,866 INFO     EPOCH 339 ..............................................
2018-03-17 21:55:49,866 INFO     Training loss = 0.00079, Training acc = 0.99826, Training precision =0.0, Training recall = 0.0
2018-03-17 21:55:49,866 INFO     Validation loss = 0.01118, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:56:04,367 INFO     EPOCH 359 ..............................................
2018-03-17 21:56:04,368 INFO     Training loss = 0.00057, Training acc = 0.99971, Training precision =0.97183, Training recall = 0.86035
2018-03-17 21:56:04,368 INFO     Validation loss = 0.01169, Validation acc = 0.99941, Validation precision =0.85366, Validation recall = 0.79545
2018-03-17 21:56:18,829 INFO     EPOCH 379 ..............................................
2018-03-17 21:56:18,830 INFO     Training loss = 0.00096, Training acc = 0.99962, Training precision =0.97281, Training recall = 0.80299
2018-03-17 21:56:18,830 INFO     Validation loss = 0.01098, Validation acc = 0.99949, Validation precision =0.91892, Validation recall = 0.77273
2018-03-17 21:56:33,016 INFO     EPOCH 399 ..............................................
2018-03-17 21:56:33,016 INFO     Training loss = 0.00047, Training acc = 0.99966, Training precision =0.97633, Training recall = 0.82294
2018-03-17 21:56:33,016 INFO     Validation loss = 0.01326, Validation acc = 0.99938, Validation precision =0.86842, Validation recall = 0.75
2018-03-17 21:56:47,775 INFO     EPOCH 419 ..............................................
2018-03-17 21:56:47,776 INFO     Training loss = 0.0015, Training acc = 0.99826, Training precision =0.0, Training recall = 0.0
2018-03-17 21:56:47,776 INFO     Validation loss = 0.01569, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:57:02,695 INFO     EPOCH 439 ..............................................
2018-03-17 21:57:02,695 INFO     Training loss = 0.00207, Training acc = 0.99826, Training precision =0.0, Training recall = 0.0
2018-03-17 21:57:02,695 INFO     Validation loss = 0.01235, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:57:17,619 INFO     EPOCH 459 ..............................................
2018-03-17 21:57:17,619 INFO     Training loss = 0.0005, Training acc = 0.99826, Training precision =0.0, Training recall = 0.0
2018-03-17 21:57:17,619 INFO     Validation loss = 0.01116, Validation acc = 0.99828, Validation precision =0.0, Validation recall = 0.0
2018-03-17 21:57:31,780 INFO     EPOCH 479 ..............................................
2018-03-17 21:57:31,781 INFO     Training loss = 0.00101, Training acc = 0.99963, Training precision =0.97015, Training recall = 0.81047
2018-03-17 21:57:31,781 INFO     Validation loss = 0.01112, Validation acc = 0.99938, Validation precision =0.85, Validation recall = 0.77273
2018-03-17 21:57:45,752 INFO     EPOCH 499 ..............................................
2018-03-17 21:57:45,753 INFO     Training loss = 0.00096, Training acc = 0.99966, Training precision =0.9764, Training recall = 0.82544
2018-03-17 21:57:45,753 INFO     Validation loss = 0.01353, Validation acc = 0.99934, Validation precision =0.82927, Validation recall = 0.77273
